etcsl_no,text_name,version,l_no,text
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,60B,sux:mu[name]N sux:dug₃[to-be-good]V sux:pad₃[to-find]V sux:saŋ-ki[forehead]N sux:ŋal₂[to-be-(located)]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,60E,sux:um-mi-a[scholar]N sux:šag₄[heart]N sux:hul₂[to-be-happy]V sux:šudu₃[prayer]N sux:ša₄[verb-part-of-multiword-verb]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,61,sux:lu₂-tur[child]N sux:inim[word]N sux:tuš[to-sit]V sux:šag₄[heart]N sux:dug₃[to-be-good]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,62,sux:Nisaba[1]DN sux:dugud[to-be-heavy]V sux:um-mi-a[scholar]N sux:šu[hand]N sux:ŋar[to-place]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,63,sux:nam[destiny]N sux:tar[to-cut]V sux:kur₂[to-be-different]V sux:šu[hand]N sux:zid[right]AJ sux:ŋar[to-place]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,64,sux:šag₄[heart]N sux:hul₂[to-be-happy]V sux:nam[destiny]N sux:tar[to-cut]V sux:šag₄[heart]N sux:sag₃[to-beat]V sux:zig₃[to-rise]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,65,sux:e₂-dub-ba-a[scribal-school]N sux:ki-umun₂[place-of-learning]N sux:a-na[what(ever)]PD sux:ŋal₂[to-be-(located)]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,66,sux:nam-mah[majesty]N sux:Nisaba[1]DN sux:niŋ₂-me-ŋar[silence]N sux:pad₃[to-find]V sux:dug₄[to-say]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,67,sux:gud-us₂[cowherd]N sux:šir₃[song]N sux:dug₃[to-be-good]V sux:ŋiš[tree]N sux:la₂[to-hang]V sux:mah[to-be-majestic]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,68,sux:šir₃[song]N sux:dug₃[to-be-good]V sux:ŋiš[tree]N sux:la₂[to-hang]V sux:MUNUS[MUNUS]N sux:tag[to-touch]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,69,sux:niŋ₂[thing]N sux:ŋeštug₂[ear]N sux:u₁₈-lu[to-forget]V sux:pad₃[to-find]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,70,sux:di₄-di₄[to-be-small]V sux:inim[word]N sux:he₂-du₇[(fitting)-ornament]N sux:kaš[beer]N sux:ku₇-ku₇[to-be-sweet]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,71,sux:gašam[(expert)-craftsman]N sux:ki[place]N sux:ku₁₀-ku₁₀[to-be-dark]V sux:ud[day(light)]N sux:ŋar[to-place]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,72,sux:sila[street]N sux:saŋ[head]N sux:gi₄[to-return]V sux:sila[street]N sux:ŋar[to-place]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,73,sux:us₂[to-be-adjacent]V sux:teš₂[unity]N sux:ri[to-direct]V sux:si[horn]N sux:sa₂[to-equal]V sux:in[zone]N sux:ki[place]N sux:sur[to-drip]V
c.5.1.3,The advice of a supervisor to a younger scribe (E-dub-ba-a C),,74,sux:nin[lady]N sux:me[essence]N sux:me[essence]N sux:sa₂[to-equal]V sux:Nisaba[1]DN sux:za₃-mi₂[praise]N
